code_name|code_api_url|code_html_url|repo_name|repo_owner|repo_starcount|repo_forkcount|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
Power.h|https://api.github.com/repositories/24655143/contents/hal/src/main/native/include/hal/Power.h?ref=f57c188f2e3d0e9cf0de80e2a1cbb76f10a3e8fa|https://github.com/wpilibsuite/allwpilib/blob/f57c188f2e3d0e9cf0de80e2a1cbb76f10a3e8fa/hal/src/main/native/include/hal/Power.h|allwpilib|wpilibsuite|483|282|Official Repository of WPILibJ and WPILibC|https://api.github.com/repos/wpilibsuite/allwpilib|https://github.com/wpilibsuite/allwpilib|https://api.github.com/repos/wpilibsuite/allwpilib/stargazers|https://api.github.com/repos/wpilibsuite/allwpilib/subscribers|https://api.github.com/repos/wpilibsuite/allwpilib/forks|https://api.github.com/repos/wpilibsuite/allwpilib/languages
pdf-outline.c|https://api.github.com/repositories/38889281/contents/source/pdf/pdf-outline.c?ref=224627437033cf7b34d2e9c387ae969a53838e2c|https://github.com/adan91/gd-pdfview/blob/224627437033cf7b34d2e9c387ae969a53838e2c/source/pdf/pdf-outline.c|gd-pdfview|adan91|1|0|Automatically exported from code.google.com/p/gd-pdfview|https://api.github.com/repos/adan91/gd-pdfview|https://github.com/adan91/gd-pdfview|https://api.github.com/repos/adan91/gd-pdfview/stargazers|https://api.github.com/repos/adan91/gd-pdfview/subscribers|https://api.github.com/repos/adan91/gd-pdfview/forks|https://api.github.com/repos/adan91/gd-pdfview/languages
blocktranspose.h|https://api.github.com/repositories/5800321/contents/src/mat/blocktranspose.h?ref=02c02d07b9109d2f1677dfe7e92c80b9a75ed587|https://github.com/erdc/petsc-dev/blob/02c02d07b9109d2f1677dfe7e92c80b9a75ed587/src/mat/blocktranspose.h|petsc-dev|erdc|1|6|Mirror of petsc-dev|https://api.github.com/repos/erdc/petsc-dev|https://github.com/erdc/petsc-dev|https://api.github.com/repos/erdc/petsc-dev/stargazers|https://api.github.com/repos/erdc/petsc-dev/subscribers|https://api.github.com/repos/erdc/petsc-dev/forks|https://api.github.com/repos/erdc/petsc-dev/languages
fsl_clock_K64F12.c|https://api.github.com/repositories/346052433/contents/yotta_modules/mbed-classic/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c?ref=0ad73caa151c527a591998ac3e34b4e1acfbff4c|https://github.com/gwynwilkinson/iot-task-3/blob/0ad73caa151c527a591998ac3e34b4e1acfbff4c/yotta_modules/mbed-classic/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c|iot-task-3|gwynwilkinson|0|1|Micro:bit code for team coursework task for MSc Cyber Security - IoT Systems Security module|https://api.github.com/repos/gwynwilkinson/iot-task-3|https://github.com/gwynwilkinson/iot-task-3|https://api.github.com/repos/gwynwilkinson/iot-task-3/stargazers|https://api.github.com/repos/gwynwilkinson/iot-task-3/subscribers|https://api.github.com/repos/gwynwilkinson/iot-task-3/forks|https://api.github.com/repos/gwynwilkinson/iot-task-3/languages
blockmatmult.h|https://api.github.com/repositories/127903698/contents/benchmarks/petsc-3.6.3/build/include/petsc/private/kernels/blockmatmult.h?ref=63eb913dcdadef1befbdd18ca885eabe06f52aad|https://github.com/spcl/fflib/blob/63eb913dcdadef1befbdd18ca885eabe06f52aad/benchmarks/petsc-3.6.3/build/include/petsc/private/kernels/blockmatmult.h|fflib|spcl|2|0||https://api.github.com/repos/spcl/fflib|https://github.com/spcl/fflib|https://api.github.com/repos/spcl/fflib/stargazers|https://api.github.com/repos/spcl/fflib/subscribers|https://api.github.com/repos/spcl/fflib/forks|https://api.github.com/repos/spcl/fflib/languages
blockmatmult.h|https://api.github.com/repositories/127903698/contents/benchmarks/petsc-3.6.3/include/petsc/private/kernels/blockmatmult.h?ref=63eb913dcdadef1befbdd18ca885eabe06f52aad|https://github.com/spcl/fflib/blob/63eb913dcdadef1befbdd18ca885eabe06f52aad/benchmarks/petsc-3.6.3/include/petsc/private/kernels/blockmatmult.h|fflib|spcl|2|0||https://api.github.com/repos/spcl/fflib|https://github.com/spcl/fflib|https://api.github.com/repos/spcl/fflib/stargazers|https://api.github.com/repos/spcl/fflib/subscribers|https://api.github.com/repos/spcl/fflib/forks|https://api.github.com/repos/spcl/fflib/languages
blocktranspose.h|https://api.github.com/repositories/13426077/contents/include/petsc-private/kernels/blocktranspose.h?ref=7a7ac0eac458f6238540aa1700a36a7023132564|https://github.com/hsahasra/petsc-magma-dense-mat/blob/7a7ac0eac458f6238540aa1700a36a7023132564/include/petsc-private/kernels/blocktranspose.h|petsc-magma-dense-mat|hsahasra|0|0||https://api.github.com/repos/hsahasra/petsc-magma-dense-mat|https://github.com/hsahasra/petsc-magma-dense-mat|https://api.github.com/repos/hsahasra/petsc-magma-dense-mat/stargazers|https://api.github.com/repos/hsahasra/petsc-magma-dense-mat/subscribers|https://api.github.com/repos/hsahasra/petsc-magma-dense-mat/forks|https://api.github.com/repos/hsahasra/petsc-magma-dense-mat/languages
vp5.c|https://api.github.com/repositories/132339419/contents/DependLibs/ffmpeg/libavcodec/vp5.c?ref=9be77ac0a9da50416b36f6282c3fad892ebece83|https://github.com/brettrjones/gotvptop/blob/9be77ac0a9da50416b36f6282c3fad892ebece83/DependLibs/ffmpeg/libavcodec/vp5.c|gotvptop|brettrjones|2|0|social media and communications|https://api.github.com/repos/brettrjones/gotvptop|https://github.com/brettrjones/gotvptop|https://api.github.com/repos/brettrjones/gotvptop/stargazers|https://api.github.com/repos/brettrjones/gotvptop/subscribers|https://api.github.com/repos/brettrjones/gotvptop/forks|https://api.github.com/repos/brettrjones/gotvptop/languages
pdf-nametree.c|https://api.github.com/repositories/39952640/contents/source/pdf/pdf-nametree.c?ref=cb4409a6f7a8b2f78cc62fa3abc29afe6662a328|https://github.com/flipstudio/MuPDF/blob/cb4409a6f7a8b2f78cc62fa3abc29afe6662a328/source/pdf/pdf-nametree.c|MuPDF|flipstudio|4|0|a lightweight PDF and XPS viewer|https://api.github.com/repos/flipstudio/MuPDF|https://github.com/flipstudio/MuPDF|https://api.github.com/repos/flipstudio/MuPDF/stargazers|https://api.github.com/repos/flipstudio/MuPDF/subscribers|https://api.github.com/repos/flipstudio/MuPDF/forks|https://api.github.com/repos/flipstudio/MuPDF/languages
TESTPROJ.c|https://api.github.com/repositories/62752229/contents/TESTPROJ.c?ref=d10ffaeb6fec5b50de536c39957e99a72b0f2399|https://github.com/15PIHSE-DataBase/DataBase/blob/d10ffaeb6fec5b50de536c39957e99a72b0f2399/TESTPROJ.c|DataBase|15PIHSE-DataBase|1|2||https://api.github.com/repos/15PIHSE-DataBase/DataBase|https://github.com/15PIHSE-DataBase/DataBase|https://api.github.com/repos/15PIHSE-DataBase/DataBase/stargazers|https://api.github.com/repos/15PIHSE-DataBase/DataBase/subscribers|https://api.github.com/repos/15PIHSE-DataBase/DataBase/forks|https://api.github.com/repos/15PIHSE-DataBase/DataBase/languages
test.c|https://api.github.com/repositories/62752229/contents/15PIDataBaseAPI/test/test.c?ref=d10ffaeb6fec5b50de536c39957e99a72b0f2399|https://github.com/15PIHSE-DataBase/DataBase/blob/d10ffaeb6fec5b50de536c39957e99a72b0f2399/15PIDataBaseAPI/test/test.c|DataBase|15PIHSE-DataBase|1|2||https://api.github.com/repos/15PIHSE-DataBase/DataBase|https://github.com/15PIHSE-DataBase/DataBase|https://api.github.com/repos/15PIHSE-DataBase/DataBase/stargazers|https://api.github.com/repos/15PIHSE-DataBase/DataBase/subscribers|https://api.github.com/repos/15PIHSE-DataBase/DataBase/forks|https://api.github.com/repos/15PIHSE-DataBase/DataBase/languages
netdtect.c|https://api.github.com/repositories/27584647/contents/private/ntos/ndis/detect/exe/netdtect.c?ref=f5c14e6b42c8f45c20fe88d14c61f9d6e0386b8e|https://github.com/ZoloZiak/WinNT4/blob/f5c14e6b42c8f45c20fe88d14c61f9d6e0386b8e/private/ntos/ndis/detect/exe/netdtect.c|WinNT4|ZoloZiak|204|156|Windows NT4 Kernel Source code|https://api.github.com/repos/ZoloZiak/WinNT4|https://github.com/ZoloZiak/WinNT4|https://api.github.com/repos/ZoloZiak/WinNT4/stargazers|https://api.github.com/repos/ZoloZiak/WinNT4/subscribers|https://api.github.com/repos/ZoloZiak/WinNT4/forks|https://api.github.com/repos/ZoloZiak/WinNT4/languages
dcmfd_gets.c|https://api.github.com/repositories/9052242/contents/branches/before_A1_memregion_API_changes/src/a1d/dcmfd/dcmfd_gets.c?ref=afb623e95452dcd24478c12c8af15481840a35c6|https://github.com/jeffhammond/a1/blob/afb623e95452dcd24478c12c8af15481840a35c6/branches/before_A1_memregion_API_changes/src/a1d/dcmfd/dcmfd_gets.c|a1|jeffhammond|1|3|Argonne 1-sided (A1)|https://api.github.com/repos/jeffhammond/a1|https://github.com/jeffhammond/a1|https://api.github.com/repos/jeffhammond/a1/stargazers|https://api.github.com/repos/jeffhammond/a1/subscribers|https://api.github.com/repos/jeffhammond/a1/forks|https://api.github.com/repos/jeffhammond/a1/languages
pdf_outline.c|https://api.github.com/repositories/36003778/contents/mupdf/pdf/pdf_outline.c?ref=547bc0986ab3e82d0a9296ae76bc378b62d2d3d9|https://github.com/sassoura/jmupdf/blob/547bc0986ab3e82d0a9296ae76bc378b62d2d3d9/mupdf/pdf/pdf_outline.c|jmupdf|sassoura|1|0|Automatically exported from code.google.com/p/jmupdf|https://api.github.com/repos/sassoura/jmupdf|https://github.com/sassoura/jmupdf|https://api.github.com/repos/sassoura/jmupdf/stargazers|https://api.github.com/repos/sassoura/jmupdf/subscribers|https://api.github.com/repos/sassoura/jmupdf/forks|https://api.github.com/repos/sassoura/jmupdf/languages
pdf_nametree.c|https://api.github.com/repositories/8176424/contents/mupdf/pdf/pdf_nametree.c?ref=bcabfe47ee4864d0de744bbdd3636b96b92ef8f9|https://github.com/Erls-Corporation/SumatraPDF-2.2.1/blob/bcabfe47ee4864d0de744bbdd3636b96b92ef8f9/mupdf/pdf/pdf_nametree.c|SumatraPDF-2.2.1|Erls-Corporation|0|0||https://api.github.com/repos/Erls-Corporation/SumatraPDF-2.2.1|https://github.com/Erls-Corporation/SumatraPDF-2.2.1|https://api.github.com/repos/Erls-Corporation/SumatraPDF-2.2.1/stargazers|https://api.github.com/repos/Erls-Corporation/SumatraPDF-2.2.1/subscribers|https://api.github.com/repos/Erls-Corporation/SumatraPDF-2.2.1/forks|https://api.github.com/repos/Erls-Corporation/SumatraPDF-2.2.1/languages
pdf_outline.c|https://api.github.com/repositories/41719122/contents/jni/mupdf/pdf/pdf_outline.c?ref=e4c91495dbc059d141181746d225c2423d9129f6|https://github.com/hitu/pdf-annotation/blob/e4c91495dbc059d141181746d225c2423d9129f6/jni/mupdf/pdf/pdf_outline.c|pdf-annotation|hitu|0|0|Automatically exported from code.google.com/p/pdf-annotation|https://api.github.com/repos/hitu/pdf-annotation|https://github.com/hitu/pdf-annotation|https://api.github.com/repos/hitu/pdf-annotation/stargazers|https://api.github.com/repos/hitu/pdf-annotation/subscribers|https://api.github.com/repos/hitu/pdf-annotation/forks|https://api.github.com/repos/hitu/pdf-annotation/languages
Power.h|https://api.github.com/repositories/160133825/contents/gyro/hal/src/main/native/include/hal/Power.h?ref=4567b0fdda3c65a1edfc9fe71299f05df64f495f|https://github.com/FoadNej/gesture-detection/blob/4567b0fdda3c65a1edfc9fe71299f05df64f495f/gyro/hal/src/main/native/include/hal/Power.h|gesture-detection|FoadNej|0|0||https://api.github.com/repos/FoadNej/gesture-detection|https://github.com/FoadNej/gesture-detection|https://api.github.com/repos/FoadNej/gesture-detection/stargazers|https://api.github.com/repos/FoadNej/gesture-detection/subscribers|https://api.github.com/repos/FoadNej/gesture-detection/forks|https://api.github.com/repos/FoadNej/gesture-detection/languages
wlan_crypto_global_api.h|https://api.github.com/repositories/290453463/contents/drivers/staging/qca-wifi-host-cmn/umac/cmn_services/crypto/inc/wlan_crypto_global_api.h?ref=e42d4b567000b3b5434002c2002911c6a6a4f531|https://github.com/Khanhnguyen01122002/kernel_asus/blob/e42d4b567000b3b5434002c2002911c6a6a4f531/drivers/staging/qca-wifi-host-cmn/umac/cmn_services/crypto/inc/wlan_crypto_global_api.h|kernel_asus|Khanhnguyen01122002|2|0||https://api.github.com/repos/Khanhnguyen01122002/kernel_asus|https://github.com/Khanhnguyen01122002/kernel_asus|https://api.github.com/repos/Khanhnguyen01122002/kernel_asus/stargazers|https://api.github.com/repos/Khanhnguyen01122002/kernel_asus/subscribers|https://api.github.com/repos/Khanhnguyen01122002/kernel_asus/forks|https://api.github.com/repos/Khanhnguyen01122002/kernel_asus/languages
wlan_crypto_global_api.h|https://api.github.com/repositories/207582120/contents/drivers/staging/qca-wifi-host-cmn/umac/cmn_services/crypto/inc/wlan_crypto_global_api.h?ref=9c6a1237cb81b2d768f55c5eae865cd44230a9e8|https://github.com/posp-q/kernel_oneplus_sm8150/blob/9c6a1237cb81b2d768f55c5eae865cd44230a9e8/drivers/staging/qca-wifi-host-cmn/umac/cmn_services/crypto/inc/wlan_crypto_global_api.h|kernel_oneplus_sm8150|posp-q|0|1||https://api.github.com/repos/posp-q/kernel_oneplus_sm8150|https://github.com/posp-q/kernel_oneplus_sm8150|https://api.github.com/repos/posp-q/kernel_oneplus_sm8150/stargazers|https://api.github.com/repos/posp-q/kernel_oneplus_sm8150/subscribers|https://api.github.com/repos/posp-q/kernel_oneplus_sm8150/forks|https://api.github.com/repos/posp-q/kernel_oneplus_sm8150/languages
gets.c|https://api.github.com/repositories/1498527/contents/stubdom/newlib-1.16.0/newlib/libc/stdio/gets.c?ref=56072d9fb04e2bbae7be039672a26a4506725873|https://github.com/jeffchao/xen-3.3-tcg/blob/56072d9fb04e2bbae7be039672a26a4506725873/stubdom/newlib-1.16.0/newlib/libc/stdio/gets.c|xen-3.3-tcg|jeffchao|0|1|XEN hypervisor with TPM support|https://api.github.com/repos/jeffchao/xen-3.3-tcg|https://github.com/jeffchao/xen-3.3-tcg|https://api.github.com/repos/jeffchao/xen-3.3-tcg/stargazers|https://api.github.com/repos/jeffchao/xen-3.3-tcg/subscribers|https://api.github.com/repos/jeffchao/xen-3.3-tcg/forks|https://api.github.com/repos/jeffchao/xen-3.3-tcg/languages
threadFunc.c|https://api.github.com/repositories/180377867/contents/CloudDisk3.0/client/threadFunc.c?ref=9b7fd4770a54d7426228957e4bdba53fbc437152|https://github.com/15Venne/CloudDisk/blob/9b7fd4770a54d7426228957e4bdba53fbc437152/CloudDisk3.0/client/threadFunc.c|CloudDisk|15Venne|1|0||https://api.github.com/repos/15Venne/CloudDisk|https://github.com/15Venne/CloudDisk|https://api.github.com/repos/15Venne/CloudDisk/stargazers|https://api.github.com/repos/15Venne/CloudDisk/subscribers|https://api.github.com/repos/15Venne/CloudDisk/forks|https://api.github.com/repos/15Venne/CloudDisk/languages
Live2DCubismCore.h|https://api.github.com/repositories/230741857/contents/Plugins/UnrealLive2D/Source/ThirdParty/CubismLibrary/include/Live2DCubismCore.h?ref=55303cafa06c765dc8928bc30046d92b905e9a6a|https://github.com/Arisego/Live2DTest/blob/55303cafa06c765dc8928bc30046d92b905e9a6a/Plugins/UnrealLive2D/Source/ThirdParty/CubismLibrary/include/Live2DCubismCore.h|Live2DTest|Arisego|3|2|Test sample for UnrealLive2D plugin|https://api.github.com/repos/Arisego/Live2DTest|https://github.com/Arisego/Live2DTest|https://api.github.com/repos/Arisego/Live2DTest/stargazers|https://api.github.com/repos/Arisego/Live2DTest/subscribers|https://api.github.com/repos/Arisego/Live2DTest/forks|https://api.github.com/repos/Arisego/Live2DTest/languages
testlato.c|https://api.github.com/repositories/49561426/contents/539_pro/testlato.c?ref=60a83fa7064cac610397a2d5d2e2655fa12ae1ba|https://github.com/BuildLife/CYCoding/blob/60a83fa7064cac610397a2d5d2e2655fa12ae1ba/539_pro/testlato.c|CYCoding|BuildLife|0|0|push some |https://api.github.com/repos/BuildLife/CYCoding|https://github.com/BuildLife/CYCoding|https://api.github.com/repos/BuildLife/CYCoding/stargazers|https://api.github.com/repos/BuildLife/CYCoding/subscribers|https://api.github.com/repos/BuildLife/CYCoding/forks|https://api.github.com/repos/BuildLife/CYCoding/languages
blocktranspose.h|https://api.github.com/repositories/159364751/contents/include/petsc/private/kernels/blocktranspose.h?ref=e22e20c5dcd9ad5a7a4073ba92842fb951337647|https://github.com/haplav/petsc/blob/e22e20c5dcd9ad5a7a4073ba92842fb951337647/include/petsc/private/kernels/blocktranspose.h|petsc|haplav|0|0||https://api.github.com/repos/haplav/petsc|https://github.com/haplav/petsc|https://api.github.com/repos/haplav/petsc/stargazers|https://api.github.com/repos/haplav/petsc/subscribers|https://api.github.com/repos/haplav/petsc/forks|https://api.github.com/repos/haplav/petsc/languages
acl_vstring_vstream.h|https://api.github.com/repositories/202266751/contents/include/acl/stdlib/acl_vstring_vstream.h?ref=fcfee340bbabe7b572b1cca40556161641dfb37b|https://github.com/jayXtownhz/dlv/blob/fcfee340bbabe7b572b1cca40556161641dfb37b/include/acl/stdlib/acl_vstring_vstream.h|dlv|jayXtownhz|0|1|下载大华IPC本地存储的录像视频|https://api.github.com/repos/jayXtownhz/dlv|https://github.com/jayXtownhz/dlv|https://api.github.com/repos/jayXtownhz/dlv/stargazers|https://api.github.com/repos/jayXtownhz/dlv/subscribers|https://api.github.com/repos/jayXtownhz/dlv/forks|https://api.github.com/repos/jayXtownhz/dlv/languages
ccapi_device_info.h|https://api.github.com/repositories/11918903/contents/media/webrtc/signaling/src/sipcc/include/ccapi_device_info.h?ref=fefbf26a977e671b19e5d309932fdbcecee9bd27|https://github.com/apc-io/apc_b2g_gecko/blob/fefbf26a977e671b19e5d309932fdbcecee9bd27/media/webrtc/signaling/src/sipcc/include/ccapi_device_info.h|apc_b2g_gecko|apc-io|1|0|fork of https://git.mozilla.org/releases/gecko.git with the changes for APC 8950|https://api.github.com/repos/apc-io/apc_b2g_gecko|https://github.com/apc-io/apc_b2g_gecko|https://api.github.com/repos/apc-io/apc_b2g_gecko/stargazers|https://api.github.com/repos/apc-io/apc_b2g_gecko/subscribers|https://api.github.com/repos/apc-io/apc_b2g_gecko/forks|https://api.github.com/repos/apc-io/apc_b2g_gecko/languages
gets_s_test.c|https://api.github.com/repositories/188859156/contents/lib/libc/tests/stdio/gets_s_test.c?ref=07759182a95232a17745f34afc8925a01804ac8b|https://github.com/piotrj3/freebsd13/blob/07759182a95232a17745f34afc8925a01804ac8b/lib/libc/tests/stdio/gets_s_test.c|freebsd13|piotrj3|0|0||https://api.github.com/repos/piotrj3/freebsd13|https://github.com/piotrj3/freebsd13|https://api.github.com/repos/piotrj3/freebsd13/stargazers|https://api.github.com/repos/piotrj3/freebsd13/subscribers|https://api.github.com/repos/piotrj3/freebsd13/forks|https://api.github.com/repos/piotrj3/freebsd13/languages
main.c|https://api.github.com/repositories/350207213/contents/Registros%20de%20longitud%20fija%20con%20encabezado/main.c?ref=79c757a8dd6d065a53c1c533aab154aaa61f323a|https://github.com/AdrianPrietoLozano/EstructurasArchivosEnC/blob/79c757a8dd6d065a53c1c533aab154aaa61f323a/Registros%20de%20longitud%20fija%20con%20encabezado/main.c|EstructurasArchivosEnC|AdrianPrietoLozano|0|0|Estructuras de archivos en C|https://api.github.com/repos/AdrianPrietoLozano/EstructurasArchivosEnC|https://github.com/AdrianPrietoLozano/EstructurasArchivosEnC|https://api.github.com/repos/AdrianPrietoLozano/EstructurasArchivosEnC/stargazers|https://api.github.com/repos/AdrianPrietoLozano/EstructurasArchivosEnC/subscribers|https://api.github.com/repos/AdrianPrietoLozano/EstructurasArchivosEnC/forks|https://api.github.com/repos/AdrianPrietoLozano/EstructurasArchivosEnC/languages
Events.h|https://api.github.com/repositories/121186299/contents/Repetier/Events.h?ref=d5de77cba30b0bcea7d7ed6c5cc401797e79fc7f|https://github.com/Octane70/Repetier-Firmware-0.92.X/blob/d5de77cba30b0bcea7d7ed6c5cc401797e79fc7f/Repetier/Events.h|Repetier-Firmware-0.92.X|Octane70|0|0|Afinibot A3 printer Firmware|https://api.github.com/repos/Octane70/Repetier-Firmware-0.92.X|https://github.com/Octane70/Repetier-Firmware-0.92.X|https://api.github.com/repos/Octane70/Repetier-Firmware-0.92.X/stargazers|https://api.github.com/repos/Octane70/Repetier-Firmware-0.92.X/subscribers|https://api.github.com/repos/Octane70/Repetier-Firmware-0.92.X/forks|https://api.github.com/repos/Octane70/Repetier-Firmware-0.92.X/languages
fsl_clock_K60F12.c|https://api.github.com/repositories/57147929/contents/FRDM_KL46Z_OSEK/FreeOSEK/externals/drivers/cortexM4/k60_120/src/fsl_clock_K60F12.c?ref=6dcf8a748e1d3b9b43ddcc94c077d3cd970b0d7e|https://github.com/kamejoko80/my_osek/blob/6dcf8a748e1d3b9b43ddcc94c077d3cd970b0d7e/FRDM_KL46Z_OSEK/FreeOSEK/externals/drivers/cortexM4/k60_120/src/fsl_clock_K60F12.c|my_osek|kamejoko80|19|22|FreeOSEK RTOS|https://api.github.com/repos/kamejoko80/my_osek|https://github.com/kamejoko80/my_osek|https://api.github.com/repos/kamejoko80/my_osek/stargazers|https://api.github.com/repos/kamejoko80/my_osek/subscribers|https://api.github.com/repos/kamejoko80/my_osek/forks|https://api.github.com/repos/kamejoko80/my_osek/languages
fsl_clock_K60F12.c|https://api.github.com/repositories/57147929/contents/FRDM_KL46Z_OSEK/FreeOSEK/externals/drivers/cortexM4/k60_120/src/fsl_clock_K60F12.c?ref=6dcf8a748e1d3b9b43ddcc94c077d3cd970b0d7e|https://github.com/kamejoko80/my_osek/blob/6dcf8a748e1d3b9b43ddcc94c077d3cd970b0d7e/FRDM_KL46Z_OSEK/FreeOSEK/externals/drivers/cortexM4/k60_120/src/fsl_clock_K60F12.c|my_osek|kamejoko80|19|22|FreeOSEK RTOS|https://api.github.com/repos/kamejoko80/my_osek|https://github.com/kamejoko80/my_osek|https://api.github.com/repos/kamejoko80/my_osek/stargazers|https://api.github.com/repos/kamejoko80/my_osek/subscribers|https://api.github.com/repos/kamejoko80/my_osek/forks|https://api.github.com/repos/kamejoko80/my_osek/languages
gets_s_test.c|https://api.github.com/repositories/188859156/contents/lib/libc/tests/stdio/gets_s_test.c?ref=07759182a95232a17745f34afc8925a01804ac8b|https://github.com/piotrj3/freebsd13/blob/07759182a95232a17745f34afc8925a01804ac8b/lib/libc/tests/stdio/gets_s_test.c|freebsd13|piotrj3|0|0||https://api.github.com/repos/piotrj3/freebsd13|https://github.com/piotrj3/freebsd13|https://api.github.com/repos/piotrj3/freebsd13/stargazers|https://api.github.com/repos/piotrj3/freebsd13/subscribers|https://api.github.com/repos/piotrj3/freebsd13/forks|https://api.github.com/repos/piotrj3/freebsd13/languages
fsl_sim_hal_MKL26Z4.h|https://api.github.com/repositories/44656588/contents/KDS&SDK/SDK_self%20test/FRDM-KL26%20SDK%20ADC_LPTMR%20TEST/SDK/platform/hal/src/sim/MKL26Z4/fsl_sim_hal_MKL26Z4.h?ref=b46df30e8998ed5abdfd60aadec415a343f56fbe|https://github.com/cassis-han/Kehan_FSL_prj/blob/b46df30e8998ed5abdfd60aadec415a343f56fbe/KDS&SDK/SDK_self%20test/FRDM-KL26%20SDK%20ADC_LPTMR%20TEST/SDK/platform/hal/src/sim/MKL26Z4/fsl_sim_hal_MKL26Z4.h|Kehan_FSL_prj|cassis-han|0|0|test again|https://api.github.com/repos/cassis-han/Kehan_FSL_prj|https://github.com/cassis-han/Kehan_FSL_prj|https://api.github.com/repos/cassis-han/Kehan_FSL_prj/stargazers|https://api.github.com/repos/cassis-han/Kehan_FSL_prj/subscribers|https://api.github.com/repos/cassis-han/Kehan_FSL_prj/forks|https://api.github.com/repos/cassis-han/Kehan_FSL_prj/languages
spitscTGDS.c|https://api.github.com/repositories/103321490/contents/src/common/hardware/spitscTGDS.c?ref=21548046e69ba55f6c89c238c94505110c235a36|https://github.com/cotodevel/ToolchainGenericDS/blob/21548046e69ba55f6c89c238c94505110c235a36/src/common/hardware/spitscTGDS.c|ToolchainGenericDS|cotodevel|2|0|"a generic toolchain ""toolchain generic"" for Nintendo DS. Programmed mostly by me."|https://api.github.com/repos/cotodevel/ToolchainGenericDS|https://github.com/cotodevel/ToolchainGenericDS|https://api.github.com/repos/cotodevel/ToolchainGenericDS/stargazers|https://api.github.com/repos/cotodevel/ToolchainGenericDS/subscribers|https://api.github.com/repos/cotodevel/ToolchainGenericDS/forks|https://api.github.com/repos/cotodevel/ToolchainGenericDS/languages
pcpu.h|https://api.github.com/repositories/324845731/contents/sys/powerpc/include/pcpu.h?ref=a1fc1f10c65fe8684d09d2252c19ebb213182b4f|https://github.com/gldisater/freebsd/blob/a1fc1f10c65fe8684d09d2252c19ebb213182b4f/sys/powerpc/include/pcpu.h|freebsd|gldisater|0|0||https://api.github.com/repos/gldisater/freebsd|https://github.com/gldisater/freebsd|https://api.github.com/repos/gldisater/freebsd/stargazers|https://api.github.com/repos/gldisater/freebsd/subscribers|https://api.github.com/repos/gldisater/freebsd/forks|https://api.github.com/repos/gldisater/freebsd/languages
Ports.h|https://api.github.com/repositories/165745139/contents/4241swerve2019/build/tmp/expandedArchives/hal-cpp-2019.1.1-headers.zip_1bbfce5e2e0c140b468a547dbc8c30e1/hal/Ports.h?ref=abee11fd5ba4434323091c74bbad2b81424cf3ef|https://github.com/JolietCyborgs4241/frc4241DS/blob/abee11fd5ba4434323091c74bbad2b81424cf3ef/4241swerve2019/build/tmp/expandedArchives/hal-cpp-2019.1.1-headers.zip_1bbfce5e2e0c140b468a547dbc8c30e1/hal/Ports.h|frc4241DS|JolietCyborgs4241|0|0||https://api.github.com/repos/JolietCyborgs4241/frc4241DS|https://github.com/JolietCyborgs4241/frc4241DS|https://api.github.com/repos/JolietCyborgs4241/frc4241DS/stargazers|https://api.github.com/repos/JolietCyborgs4241/frc4241DS/subscribers|https://api.github.com/repos/JolietCyborgs4241/frc4241DS/forks|https://api.github.com/repos/JolietCyborgs4241/frc4241DS/languages
tst-gets.c|https://api.github.com/repositories/123687222/contents/rocket-chip/riscv-tools/riscv-gnu-toolchain/riscv-glibc/stdio-common/tst-gets.c?ref=630c755d66dd6bc9043ebb6e1f75c30741094f7f|https://github.com/RaulGoal/platform/blob/630c755d66dd6bc9043ebb6e1f75c30741094f7f/rocket-chip/riscv-tools/riscv-gnu-toolchain/riscv-glibc/stdio-common/tst-gets.c|platform|RaulGoal|1|0||https://api.github.com/repos/RaulGoal/platform|https://github.com/RaulGoal/platform|https://api.github.com/repos/RaulGoal/platform/stargazers|https://api.github.com/repos/RaulGoal/platform/subscribers|https://api.github.com/repos/RaulGoal/platform/forks|https://api.github.com/repos/RaulGoal/platform/languages
pdf_nametree.c|https://api.github.com/repositories/13728673/contents/jni/mupdf/mupdf/pdf/pdf_nametree.c?ref=05081633509ae67927b42215d6c489865e5cf830|https://github.com/ieee8023/PDFViewer/blob/05081633509ae67927b42215d6c489865e5cf830/jni/mupdf/mupdf/pdf/pdf_nametree.c|PDFViewer|ieee8023|130|74|PDF Viewer for Android source code|https://api.github.com/repos/ieee8023/PDFViewer|https://github.com/ieee8023/PDFViewer|https://api.github.com/repos/ieee8023/PDFViewer/stargazers|https://api.github.com/repos/ieee8023/PDFViewer/subscribers|https://api.github.com/repos/ieee8023/PDFViewer/forks|https://api.github.com/repos/ieee8023/PDFViewer/languages
